,cevae_ite
11867,-0.019251587
11868,-0.010591634
11869,-0.018137475
11870,-0.018212277
11871,-0.01579901
11872,-0.012128885
11873,-0.014303379
11874,-0.016088622
11875,-0.013148313
11876,-0.022898011
11877,-0.018515613
11878,-0.02335776
11879,-0.020952573
11880,-0.012743608
11881,-0.012791786
11882,-0.010154615
11883,-0.01579552
11884,-0.020629628
11885,-0.028454453
11886,-0.016350897
11887,-0.020968618
11888,-0.023087827
11889,-0.014917028
11890,-0.018566947
11891,-0.026049333
11892,-0.023563502
11893,-0.013797988
11894,-0.00918761
11895,-0.018800683
11896,-0.015719337
11897,-0.011448571
11898,-0.014545285
11899,-0.012240008
11900,-0.026940038
11901,-0.012459923
11902,-0.014996012
11903,-0.013266357
11904,-0.014183852
11905,-0.018340031
11906,-0.020942193
11907,-0.019309437
11908,-0.008040905
11909,-0.021484565
11910,-0.015137744
11911,-0.020147586
11912,-0.0128388
11913,-0.019640604
11914,-0.02163092
11915,-0.017368317
11916,-0.013192543
11917,-0.011201
11918,-0.017521322
11919,-0.021205775
11920,-0.029167207
11921,-0.0170474
11922,-0.020374538
11923,-0.017247882
11924,-0.020178393
11925,-0.01562496
11926,-0.014125019
11927,-0.017982567
11928,-0.016847873
11929,-0.016106434
11930,-0.017365953
11931,-0.009209183
11932,-0.023188246
11933,-0.030780407
11934,-0.011680976
11935,-0.014966361
11936,-0.024080483
11937,-0.017127231
11938,-0.022929884
11939,-0.022733139
11940,-0.019326217
11941,-0.021822196
11942,-0.017022347
11943,-0.011702104
11944,-0.01109088
11945,-0.012500967
11946,-0.016589753
11947,-0.024546446
11948,-0.014847312
11949,-0.017402915
11950,-0.01796452
11951,-0.020071724
11952,-0.024701862
11953,-0.018742558
11954,-0.019662909
11955,-0.022133684
11956,-0.010045107
11957,-0.01588431
11958,-0.012912464
11959,-0.017014109
11960,-0.018395603
11961,-0.016340468
11962,-0.012384912
11963,-0.015010076
11964,-0.014013862
11965,-0.012855008
11966,-0.020064868
11967,-0.022625549
11968,-0.02492211
11969,-0.012398094
11970,-0.007973872
11971,-0.018732682
11972,-0.015332734
11973,-0.01581225
11974,-0.016093044
11975,-0.021264404
11976,-0.017384946
11977,-0.012829531
11978,-0.018458361
11979,-0.022107055
11980,-0.022043889
11981,-0.016427116
11982,-0.016950896
11983,-0.008782858
11984,-0.020575291
11985,-0.02027232
11986,-0.015728908
11987,-0.009421838
11988,-0.019500341
11989,-0.024975426
11990,-0.024824582
11991,-0.012008308
11992,-0.013777287
11993,-0.017350964
11994,-0.018641852
11995,-0.015641086
11996,-0.021491231
11997,-0.023686999
11998,-0.022427825
11999,-0.01372199
12000,-0.025704335
12001,-0.020430872
12002,-0.01217025
12003,-0.018921118
12004,-0.009881187
12005,-0.026337456
12006,-0.016426196
12007,-0.023797264
12008,-0.014876443
12009,-0.020183587
12010,-0.016484775
12011,-0.016823553
12012,-0.03026426
12013,-0.009121525
12014,-0.011980328
12015,-0.023312511
12016,-0.021224339
12017,-0.024236877
12018,-0.009891194
12019,-0.01703747
12020,-0.017059639
12021,-0.009521026
12022,-0.0229917
12023,-0.0170957
12024,-0.018786479
12025,-0.022836475
12026,-0.013339989
12027,-0.019367907
12028,-0.017840866
12029,-0.019004297
12030,-0.016563056
12031,-0.009612387
12032,-0.019808605
12033,-0.01779158
12034,-0.015222746
12035,-0.011815805
12036,-0.020994641
12037,-0.013960378
12038,-0.010050171
12039,-0.010980793
12040,-0.016855553
12041,-0.020495316
12042,-0.009529207
12043,-0.017731782
12044,-0.016519794
12045,-0.020119477
12046,-0.015654843
12047,-0.018450951
12048,-0.010174404
12049,-0.016111845
12050,-0.020563176
12051,-0.022580929
12052,-0.017643264
12053,-0.010603679
12054,-0.016463432
12055,-0.01589852
12056,-0.013948517
12057,-0.023921538
12058,-0.015933862
12059,-0.028399551
12060,-0.011916514
12061,-0.010088152
12062,-0.023806319
12063,-0.012059905
12064,-0.012983106
12065,-0.02285107
12066,-0.023997415
12067,-0.013431432
12068,-0.018038027
12069,-0.020093353
12070,-0.021984585
12071,-0.030121256
12072,-0.021729557
12073,-0.021725085
12074,-0.010449055
12075,-0.019520378
12076,-0.020167716
12077,-0.022434682
12078,-0.00915294
12079,-0.018651891
12080,-0.015504134
12081,-0.015127723
12082,-0.012437391
12083,-0.014231318
12084,-0.017948959
12085,-0.014285724
12086,-0.012440729
12087,-0.013962908
12088,-0.01170623
12089,-0.010946563
12090,-0.023771664
12091,-0.010939251
12092,-0.020519394
12093,-0.02094006
12094,-0.010140197
12095,-0.018209543
12096,-0.018794769
12097,-0.018196141
12098,-0.011600769
12099,-0.012073719
12100,-0.017777307
12101,-0.016123576
12102,-0.013665741
12103,-0.025587918
12104,-0.011950098
12105,-0.009202137
12106,-0.013704428
12107,-0.020421144
12108,-0.009028253
12109,-0.0108022
12110,-0.014150461
12111,-0.030142114
12112,-0.01609746
12113,-0.018960724
12114,-0.019417154
12115,-0.016793333
12116,-0.020954732
12117,-0.016604936
12118,-0.020547574
12119,-0.011324799
12120,-0.014588703
12121,-0.015958071
12122,-0.00924874
12123,-0.020152863
12124,-0.014364155
12125,-0.016352762
12126,-0.025715953
12127,-0.013663376
12128,-0.022936178
12129,-0.012573618
12130,-0.01457396
12131,-0.022802765
12132,-0.020280166
12133,-0.026055109
12134,-0.01233713
12135,-0.028229386
12136,-0.016293807
12137,-0.017421909
12138,-0.014092443
12139,-0.01415982
12140,-0.028644925
12141,-0.009663664
12142,-0.012779555
12143,-0.012857521
12144,-0.016246077
12145,-0.013989436
12146,-0.014367134
12147,-0.021882674
12148,-0.018412281
12149,-0.014905795
12150,-0.022764498
12151,-0.013958073
12152,-0.011965549
12153,-0.014973518
12154,-0.015468476
12155,-0.019976286
12156,-0.010227494
12157,-0.017665084
12158,-0.020828847
12159,-0.022777425
12160,-0.012196381
12161,-0.019720662
12162,-0.024440559
12163,-0.01337195
12164,-0.008215588
12165,-0.011295518
12166,-0.008480032
12167,-0.020963375
12168,-0.023368664
12169,-0.01476106
12170,-0.01990073
12171,-0.025888631
12172,-0.015626928
12173,-0.014010535
12174,-0.023469059
12175,-0.015270086
12176,-0.013601614
12177,-0.031891175
12178,-0.024115782
12179,-0.016208366
12180,-0.016781006
12181,-0.019433025
12182,-0.017903866
12183,-0.010391761
12184,-0.011594919
12185,-0.02438931
12186,-0.015496894
12187,-0.021841176
12188,-0.007663894
12189,-0.015203806
12190,-0.012690446
12191,-0.018731376
12192,-0.015610113
12193,-0.01531772
12194,-0.015033459
12195,-0.015866969
12196,-0.016431434
12197,-0.017811494
12198,-0.014193666
12199,-0.021530081
12200,-0.022218086
12201,-0.014295488
12202,-0.011743393
12203,-0.018829877
12204,-0.015988193
12205,-0.016107542
12206,-0.020074943
12207,-0.012206846
12208,-0.021300554
12209,-0.015026317
12210,-0.028774688
12211,-0.013414479
12212,-0.020568248
12213,-0.02751112
12214,-0.024534093
12215,-0.024877464
12216,-0.011769522
12217,-0.024358492
12218,-0.015770877
12219,-0.014797968
12220,-0.021849284
12221,-0.017513303
12222,-0.019191077
12223,-0.014726899
12224,-0.026941927
12225,-0.015734123
12226,-0.011362733
12227,-0.019491289
12228,-0.014582506
12229,-0.019541442
12230,-0.022718664
12231,-0.018789629
12232,-0.020407703
12233,-0.013169071
12234,-0.017865516
12235,-0.028337942
12236,-0.024516411
12237,-0.02088581
12238,-0.014402323
12239,-0.018195348
12240,-0.023789072
12241,-0.012565512
12242,-0.012231896
12243,-0.021034351
12244,-0.014604672
12245,-0.024124859
12246,-0.012614847
12247,-0.015567754
12248,-0.019184051
12249,-0.018549975
12250,-0.018029019
12251,-0.034487072
12252,-0.01740817
12253,-0.016738174
12254,-0.015584061
12255,-0.022618754
12256,-0.026381269
12257,-0.012359142
12258,-0.013896076
12259,-0.012372727
12260,-0.01150436
12261,-0.020401742
12262,-0.021468392
12263,-0.009781985
12264,-0.016846791
12265,-0.013089729
12266,-0.019924168
12267,-0.015579398
12268,-0.025653234
12269,-0.02180062
12270,-0.023516838
12271,-0.012017885
12272,-0.024096459
12273,-0.018215206
12274,-0.021764625
12275,-0.019344404
12276,-0.018376792
12277,-0.025217853
12278,-0.023622898
12279,-0.009409736
12280,-0.022294033
12281,-0.023035191
12282,-0.022043364
12283,-0.020433344
12284,-0.026117716
12285,-0.015592145
12286,-0.014229915
12287,-0.020955399
12288,-0.013550108
12289,-0.010443188
12290,-0.018694423
12291,-0.019694207
12292,-0.020209426
12293,-0.011256933
12294,-0.014604353
12295,-0.013173786
12296,-0.010560979
12297,-0.018466286
12298,-0.01683584
12299,-0.015899127
12300,-0.0154048
12301,-0.014430768
12302,-0.018704589
12303,-0.026623616
12304,-0.013485818
12305,-0.022448998
12306,-0.011118166
12307,-0.021093898
12308,-0.012063121
12309,-0.011757537
12310,-0.020120798
12311,-0.015703212
12312,-0.012977961
12313,-0.013512062
12314,-0.021815201
12315,-0.017077517
12316,-0.020064836
12317,-0.014177759
12318,-0.020529497
12319,-0.019040657
12320,-0.013005501
12321,-0.017891182
12322,-0.007387421
12323,-0.014268151
12324,-0.017488943
12325,-0.014967301
12326,-0.018788094
12327,-0.018694181
12328,-0.02367796
12329,-0.028359493
12330,-0.019399503
12331,-0.015029976
12332,-0.015312514
12333,-0.013722194
12334,-0.021354912
12335,-0.011741977
12336,-0.021112166
12337,-0.018625213
12338,-0.014996956
12339,-0.009929925
12340,-0.020356782
12341,-0.013473982
12342,-0.020763736
12343,-0.01369977
12344,-0.014703778
12345,-0.014345517
12346,-0.013673601
12347,-0.015057708
12348,-0.021729676
12349,-0.021700958
12350,-0.018321691
12351,-0.014645412
12352,-0.01293609
12353,-0.016644929
12354,-0.014861532
12355,-0.024719657
12356,-0.015804933
12357,-0.016733455
12358,-0.029427456
12359,-0.019097295
12360,-0.022444291
12361,-0.023625681
12362,-0.022519013
12363,-0.017468249
12364,-0.011400917
12365,-0.02234694
12366,-0.012742424
12367,-0.015057308
12368,-0.018266488
12369,-0.015764825
12370,-0.017954053
12371,-0.017079847
12372,-0.014213351
12373,-0.018158112
12374,-0.017003654
12375,-0.022678021
12376,-0.023819095
12377,-0.015955165
12378,-0.013201002
12379,-0.017454932
12380,-0.015120181
12381,-0.018797725
12382,-0.013922292
12383,-0.013989542
12384,-0.019818164
12385,-0.010903193
12386,-0.017565383
12387,-0.020102164
12388,-0.010522303
12389,-0.02089419
12390,-0.011354975
12391,-0.015249998
12392,-0.017913843
12393,-0.027584536
12394,-0.016209414
12395,-0.02004802
12396,-0.012248478
12397,-0.011630242
12398,-0.020385792
12399,-0.016672673
12400,-0.014486684
12401,-0.01656742
12402,-0.010906126
12403,-0.010671902
12404,-0.025575811
12405,-0.029746072
12406,-0.011742609
12407,-0.016487468
12408,-0.01931501
12409,-0.013838546
12410,-0.013470104
12411,-0.019560486
12412,-0.012843247
12413,-0.013298735
12414,-0.017624475
12415,-0.020870453
12416,-0.025853004
12417,-0.015385515
12418,-0.014553295
12419,-0.015376872
12420,-0.01004582
12421,-0.013767667
12422,-0.00872719
12423,-0.011426225
12424,-0.015020944
12425,-0.015728366
12426,-0.017459685
12427,-0.017712064
12428,-0.018467905
12429,-0.019986488
12430,-0.01236557
12431,-0.015115172
12432,-0.020552648
12433,-0.010237692
12434,-0.020751851
12435,-0.016873021
12436,-0.014390508
12437,-0.019956972
12438,-0.01642915
12439,-0.018333003
12440,-0.020907506
12441,-0.019040944
12442,-0.012090093
12443,-0.015684348
12444,-0.01721474
12445,-0.020347973
12446,-0.015597397
12447,-0.013627158
12448,-0.017714566
12449,-0.011780686
12450,-0.022561224
12451,-0.012840876
12452,-0.01660257
12453,-0.020603513
12454,-0.009679936
12455,-0.016342836
12456,-0.019905359
12457,-0.009294392
12458,-0.02070128
12459,-0.02266774
12460,-0.019096611
12461,-0.01496564
12462,-0.018054942
12463,-0.024570139
12464,-0.021049544
12465,-0.014002196
12466,-0.022937141
12467,-0.01302771
12468,-0.021175141
12469,-0.009223867
12470,-0.00988793
12471,-0.018973349
12472,-0.020455487
12473,-0.019018034
12474,-0.02385607
12475,-0.01701735
12476,-0.01034907
12477,-0.021381872
12478,-0.00940649
12479,-0.020897578
12480,-0.013419062
12481,-0.016647289
12482,-0.028872438
12483,-0.008679949
12484,-0.012780303
12485,-0.012030678
12486,-0.008418298
12487,-0.019819766
12488,-0.014646327
12489,-0.01528465
12490,-0.024481494
12491,-0.024442382
12492,-0.012665406
12493,-0.014436769
12494,-0.019800903
12495,-0.015139429
12496,-0.02057392
12497,-0.013865964
12498,-0.023473527
12499,-0.010415647
12500,-0.01306627
12501,-0.02156334
12502,-0.017590236
12503,-0.015266077
12504,-0.011565425
12505,-0.019795168
12506,-0.011273591
12507,-0.019757345
12508,-0.01572188
12509,-0.013688218
12510,-0.01049379
12511,-0.013912147
12512,-0.017141845
12513,-0.014902819
12514,-0.013515164
12515,-0.012122201
12516,-0.023116816
12517,-0.011140257
12518,-0.014957135
12519,-0.011153674
12520,-0.01455678
12521,-0.019453386
12522,-0.018375522
12523,-0.014067367
12524,-0.024960674
12525,-0.023411607
12526,-0.016274225
12527,-0.018463146
12528,-0.008026478
12529,-0.013938181
12530,-0.013298787
12531,-0.026549226
12532,-0.020295665
12533,-0.018033996
12534,-0.017012956
12535,-0.017713349
12536,-0.008710582
12537,-0.019331926
12538,-0.013987447
12539,-0.014266005
12540,-0.021544093
12541,-0.013899423
12542,-0.016725251
12543,-0.016761551
12544,-0.020069901
12545,-0.020743256
12546,-0.023013312
12547,-0.022986801
12548,-0.013137312
12549,-0.019063482
12550,-0.022625832
12551,-0.01302488
12552,-0.016677389
12553,-0.015286312
12554,-0.012368345
12555,-0.016641917
12556,-0.008292248
12557,-0.0202199
12558,-0.008992019
12559,-0.015594673
12560,-0.011839499
12561,-0.02400301
12562,-0.021296266
12563,-0.015518321
12564,-0.017175069
12565,-0.020762285
12566,-0.017859858
12567,-0.019404804
12568,-0.017109673
12569,-0.030293949
12570,-0.018988935
12571,-0.014835598
12572,-0.014339588
12573,-0.018052731
12574,-0.011368359
12575,-0.017634712
12576,-0.017847389
12577,-0.023723468
12578,-0.011912617
12579,-0.018295266
12580,-0.012181322
12581,-0.014786497
12582,-0.007929212
12583,-0.014354332
12584,-0.012606725
12585,-0.021693043
12586,-0.021243183
12587,-0.017348353
12588,-0.018740211
12589,-0.016134372
12590,-0.019449985
12591,-0.017104717
12592,-0.019997429
12593,-0.013372196
12594,-0.015765598
12595,-0.01410923
12596,-0.02148927
12597,-0.011768604
12598,-0.013516806
12599,-0.026181143
12600,-0.016670605
12601,-0.025973108
12602,-0.008673065
12603,-0.013825336
12604,-0.016161684
12605,-0.013551865
12606,-0.019053716
12607,-0.013335274
12608,-0.016829839
12609,-0.022247415
12610,-0.009390789
12611,-0.02136991
12612,-0.015336238
12613,-0.01052631
12614,-0.013429045
12615,-0.010950492
12616,-0.020181844
12617,-0.017348759
12618,-0.017177006
12619,-0.011870557
12620,-0.025801305
12621,-0.018115167
12622,-0.024269164
12623,-0.016695032
12624,-0.02300008
12625,-0.02238632
12626,-0.021283109
12627,-0.011141168
12628,-0.01404688
12629,-0.019592566
12630,-0.01518862
12631,-0.015746374
12632,-0.022704586
12633,-0.01526738
12634,-0.017856127
12635,-0.018881736
12636,-0.014400904
12637,-0.019589527
12638,-0.022902224
12639,-0.011062572
12640,-0.014709488
12641,-0.024846595
12642,-0.029305607
12643,-0.02360506
12644,-0.01300949
12645,-0.014720427
12646,-0.016290145
12647,-0.020980174
12648,-0.017987257
12649,-0.01552855
12650,-0.021772843
12651,-0.016679041
12652,-0.021128738
12653,-0.019009044
12654,-0.02304169
12655,-0.016562458
12656,-0.033515781
12657,-0.018042067
12658,-0.021412995
12659,-0.015331728
12660,-0.027640125
12661,-0.022741787
12662,-0.020429473
12663,-0.011383942
12664,-0.012357924
12665,-0.011904962
12666,-0.016551448
12667,-0.01575735
12668,-0.02017027
12669,-0.020307792
12670,-0.018792087
12671,-0.012610824
12672,-0.010109182
12673,-0.008622049
12674,-0.009945124
12675,-0.014489288
12676,-0.022407046
12677,-0.03305858
12678,-0.019488685
12679,-0.012390746
12680,-0.016164247
12681,-0.008006536
12682,-0.021326801
12683,-0.013342018
12684,-0.009074497
12685,-0.020331437
12686,-0.013433588
12687,-0.015162617
12688,-0.02891946
12689,-0.0126608
12690,-0.027040238
12691,-0.013344051
12692,-0.019838726
12693,-0.01369701
12694,-0.018608524
12695,-0.015049889
12696,-0.016298497
12697,-0.017093457
12698,-0.015078012
12699,-0.011540463
12700,-0.01938992
12701,-0.012619985
12702,-0.026561489
12703,-0.018617287
12704,-0.017332448
12705,-0.012226283
12706,-0.019680141
12707,-0.010118563
12708,-0.009049035
12709,-0.015449171
12710,-0.022736918
12711,-0.011419571
12712,-0.010428425
12713,-0.013803153
12714,-0.013708846
12715,-0.013873058
12716,-0.017014127
12717,-0.023527447
12718,-0.021290841
12719,-0.013684281
12720,-0.022440583
12721,-0.018769937
12722,-0.013945469
12723,-0.012843602
12724,-0.017844059
12725,-0.010803278
12726,-0.024944309
12727,-0.023109451
12728,-0.01547252
12729,-0.019806962
12730,-0.01671385
